run_id,asset_id,asset_name,company_id,company_name,country_iso2,sector,technology,year,production_plan_company_technology,production_baseline_scenario,production_target_scenario,production_shock_scenario,pd,net_profit_margin,debt_equity_ratio,volatility,scenario_price_baseline,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2040,NA,1406050.7562347273,43494.722758983524,0,0.032662742,0.069430834,0.136403606,0.054875261,68.1609148368362,68.0983254701646,6654091.845949956,0,1968705.6731063654,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2041,NA,1405794.025914688,41926.194742062835,0,0.032662742,0.069430834,0.136403606,0.054875261,68.1760181255348,68.11556353066997,6654351.040941928,0,1839983.513599795,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2042,NA,1405537.2955946487,40357.66672514202,0,0.032662742,0.069430834,0.136403606,0.054875261,68.1900143035611,68.13280159117535,6654501.657198703,0,1719649.6824765238,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2043,NA,1405280.5652746083,38789.13870822119,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2029843344217,68.15003965168074,6654551.653516296,0,1607161.3107243555,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2044,NA,1405023.8349545691,37220.6106913004,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2150032752176,68.16727771218612,6654508.406736504,0,1502010.1551972674,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2045,NA,1404767.10463453,35652.08267437966,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2261407156386,68.1845157726915,6654378.755090223,0,1403720.4589848735,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2046,NA,1403287.5938270679,33408.51217540842,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2364611872804,68.20175383319688,6648375.853865001,0,1310704.8277386762,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2047,NA,1401808.0830196058,31164.941676437298,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2460244964555,68.21899189370225,6642297.138684513,0,1223837.7846609454,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2048,NA,1400328.5722121438,28921.37117746603,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2548861066743,68.23622995420764,6636148.235378463,0,1142714.817087983,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2049,NA,1398849.0614046815,26677.800678494805,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2630974089098,68.25346801471302,6629934.351448803,0,1066957.7703562612,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2050,NA,1397369.5505972193,24434.230179523664,0,0.032662742,0.069430834,0.136403606,0.054875261,68.2707060752184,68.2707060752184,6623660.312469936,0,996213.165382182,0
3177e093-31de-4518-92de-1532aee9425b,101,101,101,101,MN,Power,CoalCap,2051,NA,NA,NA,NA,0.032662742,0.069430834,0.136403606,0.054875261,NA,NA,6822370.121844035,0,170559253.04610083,0
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2022,71348.81121630764,71348.81121630764,71609.6709366911,71348.81121630764,0.032662742,0.162150051,0.053870189,0.340155678,65.0140700564972,65.0140700564972,752161.6490242375,752161.6490242375,752161.6490242375,752161.6490242375
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2023,71856.25177175408,71856.25177175408,85798.10278256015,71856.25177175408,0.032662742,0.162150051,0.053870189,0.340155678,66.2522449822718,66.2522449822718,771937.6938261099,771937.6938261099,721437.0970337475,721437.0970337475
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2024,72242.17010129904,72242.17010129904,99986.5346284293,72242.17010129904,0.032662742,0.162150051,0.053870189,0.340155678,67.4196043713891,67.4196043713891,789758.0705764872,789758.0705764872,689805.2848078323,689805.2848078323
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2025,72545.5514426043,72545.5514426043,114174.96647429875,72545.5514426043,0.032662742,0.162150051,0.053870189,0.340155678,68.5277226194211,68.5277226194211,806109.7518525729,806109.7518525729,658025.6789782668,658025.6789782668
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2026,72377.27096660646,72377.27096660646,136938.37295487596,72377.27096660646,0.032662742,0.162150051,0.053870189,0.340155678,69.5856780515906,69.5856780515906,816655.9991479276,816655.9991479276,623022.9516398417,623022.9516398417
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2027,72241.04969877162,72241.04969877162,159701.77943545298,72241.04969877162,0.032662742,0.162150051,0.053870189,0.340155678,70.6007081008186,70.6007081008186,827008.9210572463,827008.9210572463,589645.9310235166,589645.9310235166
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2028,72128.52298947614,72128.52298947614,182465.1859160303,72128.52298947614,0.032662742,0.162150051,0.053870189,0.340155678,71.5785938596973,71.5785938596973,837157.728991381,837157.728991381,557833.542821298,557833.542821298
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2029,72034.0032826989,72034.0032826989,205228.5923966071,72034.0032826989,0.032662742,0.162150051,0.053870189,0.340155678,72.5198404089564,72.5198404089564,847054.7469588171,847054.7469588171,527503.1250307208,527503.1250307208
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2030,NA,84325.9387438894,227991.9988771844,113551.06216072901,0.032662742,0.162150051,0.053870189,0.340155678,73.4237375822883,73.4237375822883,1003956.1914367175,1003956.1914367176,584311.6440006101,584311.6440006101
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2031,NA,94093.56202183438,252674.62691588423,155068.12103875913,0.032662742,0.162150051,0.053870189,0.340155678,74.2922259604341,74.69096827644678,1133496.9872631158,1139580.7087837956,616547.2584898827,619856.3999054658
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2032,NA,103861.18529977927,277357.2549545829,196585.17991678923,0.032662742,0.162150051,0.053870189,0.340155678,75.1255263263329,75.95819897060528,1265196.2379701936,1279219.3583196993,643161.6119836556,650290.2552868468
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2033,NA,113628.80857772422,302039.8829932828,238102.23879481934,0.032662742,0.162150051,0.053870189,0.340155678,75.9226179584186,77.22542966476377,1398867.9423503624,1422872.1400444298,664592.0825081827,675996.3039156977
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2034,NA,123396.43185566929,326722.5110319825,279619.29767284944,0.032662742,0.162150051,0.053870189,0.340155678,76.6834977657043,78.49266035892225,1534339.9941399612,1570539.0539579883,681265.306939502,697338.1224119768
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2035,NA,133164.05513361498,351405.13907068153,321136.35655087954,0.032662742,0.162150051,0.053870189,0.340155678,77.4104567264555,79.75989105308075,1671489.8023172086,1722220.1000603815,693608.842969881,714660.1129640978
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2036,NA,143054.2933837556,380392.8699360116,362653.41542890965,0.032662742,0.162150051,0.053870189,0.340155678,78.1070761931248,81.02712174723924,1811792.1228188816,1879526.2615304077,702644.2223685405,728912.6891663292
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2037,NA,152944.53163389605,409380.6008013419,404170.47430693975,0.032662742,0.162150051,0.053870189,0.340155678,78.7771471872666,82.29435244139772,1953670.3831190087,2040896.9454113944,708100.0540546481,739714.9743646096
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2038,NA,162834.7698840376,438368.33166667237,445687.53318496986,0.032662742,0.162150051,0.053870189,0.340155678,79.4241666203828,83.56158313555622,2097089.186935602,2206332.1517033586,710356.662280225,747361.0340129388
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2039,NA,172725.0081341784,467356.0625320025,487204.59206299996,0.032662742,0.162150051,0.053870189,0.340155678,80.0512960506103,84.8288138297147,2242026.1776460195,2375831.8804062754,709768.0705928667,752127.5293848166
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2040,NA,182615.2463843185,496343.79339733283,528721.65094103,0.032662742,0.162150051,0.053870189,0.340155678,80.6612016534222,86.09604452387319,2388464.610612638,2549396.1315201484,706660.4936913956,754274.3237266828
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2041,NA,191485.802076313,529567.6492033438,570238.7098190602,0.032662742,0.162150051,0.053870189,0.340155678,81.2560825494252,87.36327521803169,2522955.2562198136,2712580.123190672,697618.1521582754,750051.0080217896
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2042,NA,200356.3577683064,562791.5050093544,611755.7686970903,0.032662742,0.162150051,0.053870189,0.340155678,81.8377308397897,88.63050591219017,2658727.3106955453,2879409.5854247734,687065.660383941,744094.1537581643
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2043,NA,209226.91346029978,596015.360815365,653272.8275751204,0.032662742,0.162150051,0.053870189,0.340155678,82.4076065967514,89.89773660634867,2795773.208882439,3049884.518222467,675215.8175075972,736587.0242023414
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2044,NA,218097.469152293,629239.2166213742,694789.8864531504,0.032662742,0.162150051,0.053870189,0.340155678,82.9669087967812,91.16496730050716,2934084.552541978,3224004.9215837494,662261.5112581651,727700.3554045563
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2045,NA,226968.02484428714,662463.0724273843,736306.9453311806,0.032662742,0.162150051,0.053870189,0.340155678,83.5166333112588,92.43219799466564,3073652.366828278,3401770.79550864,648377.3872690592,717592.9471673097
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2046,NA,235138.4149466782,689236.3962484181,777824.0042092107,0.032662742,0.162150051,0.053870189,0.340155678,84.0576172359835,93.69942868882414,3204924.114988404,3572544.267135091,631839.9564623506,704315.0268831322
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2047,NA,243308.80504906963,716009.7200694513,819341.0630872408,0.032662742,0.162150051,0.053870189,0.340155678,84.5905718410323,94.96665938298263,3337312.508701703,3746675.4671435747,614897.08486297,690321.8732639556
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2048,NA,251479.19515146158,742783.043890485,860858.1219652708,0.032662742,0.162150051,0.053870189,0.340155678,85.1161244796384,96.23389007714111,3470811.217348716,3924164.3955340926,597658.0487209937,675723.4227469271
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2049,NA,259649.58525385242,769556.3677115174,902375.180843301,0.032662742,0.162150051,0.053870189,0.340155678,85.6347945206925,97.50112077129961,3605412.688475734,4105011.052306615,580220.3882259583,660620.9364199459
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2050,NA,267819.97535624355,796329.6915325513,943892.2397213312,0.032662742,0.162150051,0.053870189,0.340155678,86.1470367281034,98.7683514654581,3741109.3163273074,4289215.437461166,562671.1181191953,645107.4913843119
3177e093-31de-4518-92de-1532aee9425b,102,102,102,102,MN,Power,RenewablesCap,2051,NA,NA,NA,NA,0.032662742,0.162150051,0.053870189,0.340155678,NA,NA,3853342.595817127,4417891.900585,96333564.89542815,110447297.51462498
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2022,25170000,25170000,25170000,25170000,0.032662742,0.07,0.9,0.086755752,57.0391729772538,57.0391729772538,100497318.86862348,100497318.86862348,100497318.86862348,100497318.86862348
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2023,25170000,25170000,24737816.589825187,25170000,0.032662742,0.07,0.9,0.086755752,57.3545138192485,57.3545138192485,101052917.89813395,101052917.89813395,94441979.3440504,94441979.3440504
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2024,25170000,25170000,24305633.179650374,25170000,0.032662742,0.07,0.9,0.086755752,57.6698546612433,57.6698546612433,101608516.92764458,101608516.92764458,88748813.80700898,88748813.80700898
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2025,25170000,25170000,23873449.769475568,25170000,0.032662742,0.07,0.9,0.086755752,57.9851955032381,57.9851955032381,102164115.95715523,102164115.95715523,83396350.95025662,83396350.95025662
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2026,25170000,25170000,22077126.11076345,25170000,0.032662742,0.07,0.9,0.086755752,58.4177596732397,58.4177596732397,102926250.76828104,102926250.76828104,78521943.90512452,78521943.90512452
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2027,25170000,25170000,20280802.452051334,25170000,0.032662742,0.07,0.9,0.086755752,58.8503238432413,58.8503238432413,103688385.57940686,103688385.57940686,73928385.89109078,73928385.89109078
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2028,25170000,25170000,18484478.793339215,25170000,0.032662742,0.07,0.9,0.086755752,59.2828880132429,59.2828880132429,104450520.39053269,104450520.39053269,69599792.03581952,69599792.03581952
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2029,25170000,25170000,16688155.134627096,25170000,0.032662742,0.07,0.9,0.086755752,59.7154521832444,59.7154521832444,105212655.20165832,105212655.20165832,65521153.869825184,65521153.869825184
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2030,NA,25178050.985994767,14891831.475914976,23491675.1138627,0.032662742,0.07,0.9,0.086755752,60.148016353246,60.148016353246,106008687.57139325,98908436.12396292,61698021.32954148,57565610.34243594
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2031,NA,25321101.484628778,13874879.602189824,21813350.227725398,0.032662742,0.07,0.9,0.086755752,60.5399118665592,62.81357169028055,107305607.65705393,95912210.68340988,58367140.773167536,52169887.716546424
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2032,NA,25464151.98326279,12857927.728464672,20135025.341588095,0.032662742,0.07,0.9,0.086755752,60.9318073798723,65.4791270273151,108610376.26151732,92289671.7428039,55212007.89102766,46915389.30179981
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2033,NA,25607202.48189679,11840975.854739524,18456700.455450796,0.032662742,0.07,0.9,0.086755752,61.3237028931855,68.14468236434965,109922993.38478369,88040819.30214494,52223622.31447105,41827559.03851024
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2034,NA,25750252.980530802,10824023.981014373,16778375.569313496,0.032662742,0.07,0.9,0.086755752,61.7155984064987,70.8102377013842,111243459.02685297,83165653.36143303,49393426.19522942,36926544.6905457
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2035,NA,25893303.47916481,9807072.10728922,15100050.683176193,0.032662742,0.07,0.9,0.086755752,62.1074939198118,73.47579303841874,112571773.18772493,77664173.92066814,46713283.70867793,32227871.0517094
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2036,NA,25970620.664004646,9248562.63103492,13421725.797038892,0.032662742,0.07,0.9,0.086755752,62.2868401062803,76.1413483754533,113233952.77318017,71536380.97985029,43914079.15398077,27743041.903969757
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2037,NA,26047937.84884448,8690053.154780623,11743400.910901591,0.032662742,0.07,0.9,0.086755752,62.4661862927488,78.80690371248785,113898073.67455032,64782274.53897948,41281903.448272966,23480077.550031677
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2038,NA,26125255.033684317,8131543.678526322,10065076.02476429,0.032662742,0.07,0.9,0.086755752,62.6455324792172,81.4724590495224,114564135.89183526,57401854.59805568,38806836.493235566,19443994.130051166
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2039,NA,26202572.21852415,7573034.202272022,8386751.138626989,0.032662742,0.07,0.9,0.086755752,62.8248786656857,84.13801438655695,115232139.42503528,49395121.15707894,36479544.300355874,15637230.372203123
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2040,NA,26279889.403363988,7014524.726017725,6708426.252489686,0.032662742,0.07,0.9,0.086755752,63.0042248521542,86.8035697235915,115902084.27415025,40762074.2160492,34291244.56318599,12060026.914951948
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2041,NA,26281580.11651622,6653115.744597586,5030101.366352387,0.032662742,0.07,0.9,0.086755752,63.118352907478,89.46912506062606,116119503.41322993,31502713.77496654,32108010.318838663,8710762.871233601
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2042,NA,26283270.82966845,6291706.763177443,3351776.4802150875,0.032662742,0.07,0.9,0.086755752,63.2324809628019,92.13468039766059,116336949.56640239,21617039.8338309,30063678.49735701,5586253.877646253
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2043,NA,26284961.542820685,5930297.781757304,1673451.5940777846,0.032662742,0.07,0.9,0.086755752,63.3466090181258,94.80023573469515,116554422.73366742,11105052.392642276,28149418.407832157,2682015.4817779255
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2044,NA,26286652.25597292,5568888.800337167,0,0.032662742,0.07,0.9,0.086755752,63.4607370734496,97.4657910717297,116771922.9150249,0,26356960.32523246,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2045,NA,26288342.969125148,5207479.818917028,0,0.032662742,0.07,0.9,0.086755752,63.5748651287735,100.13134640876424,116989450.11047508,0,24678559.885074873,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2046,NA,26237330.562740024,4952557.960712715,0,0.032662742,0.07,0.9,0.086755752,63.6057670409282,102.7969017457988,116819187.48846275,0,23030507.958515123,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2047,NA,26186318.156354897,4697636.102508404,0,0.032662742,0.07,0.9,0.086755752,63.636668953083,105.46245708283334,116648704.17312445,0,21492427.80293319,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2048,NA,26135305.74996977,4442714.2443040935,0,0.032662742,0.07,0.9,0.086755752,63.6675708652377,108.1280124198679,116478000.16445982,0,20056986.663305588,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2049,NA,26084293.34358464,4187792.3860997804,0,0.032662742,0.07,0.9,0.086755752,63.6984727773925,110.79356775690243,116307075.46246928,0,18717340.373811677,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2050,NA,26033280.93719951,3932870.5278954674,0,0.032662742,0.07,0.9,0.086755752,63.7293746895472,113.459123093937,116135930.0671524,0,17467100.824749116,0
3177e093-31de-4518-92de-1532aee9425b,103,103,103,103,MN,Coal,Coal,2051,NA,NA,NA,NA,0.032662742,0.07,0.9,0.086755752,NA,NA,119620007.96916696,0,2990500199.2291737,0
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2022,132127.4281783475,132127.4281783475,132610.50173461315,132127.4281783475,0.032662742,0.28,0.9,0.043760063,65.0140700564972,65.0140700564972,2405239.7241521287,2405239.7241521287,2405239.7241521287,2405239.7241521287
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2023,133067.1329106557,133067.1329106557,158885.37552325954,133067.1329106557,0.032662742,0.28,0.9,0.043760063,66.2522449822718,66.2522449822718,2468478.96083188,2468478.96083188,2306989.683020449,2306989.683020449
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2024,133781.7964838871,133781.7964838871,185160.2493119061,133781.7964838871,0.032662742,0.28,0.9,0.043760063,67.4196043713891,67.4196043713891,2525464.4214904616,2525464.4214904616,2205838.432605871,2205838.432605871
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2025,134343.61378260053,134343.61378260053,211435.1231005532,134343.61378260053,0.032662742,0.28,0.9,0.043760063,68.5277226194211,68.5277226194211,2577753.3322757124,2577753.3322757124,2104214.572284983,2104214.572284983
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2026,134031.98327149346,134031.98327149346,253589.57954606658,134031.98327149346,0.032662742,0.28,0.9,0.043760063,69.5856780515906,69.5856780515906,2611477.8022329705,2611477.8022329705,1992283.911691927,1992283.911691927
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2027,133779.7216643919,133779.7216643919,295744.0359915796,133779.7216643919,0.032662742,0.28,0.9,0.043760063,70.6007081008186,70.6007081008186,2644584.0621302174,2644584.0621302174,1885551.8867816236,1885551.8867816236
3177e093-31de-4518-92de-1532aee9425b,104,104,104,104,MN,Power,RenewablesCap,2028,133571.33886940024,133571.33886940024,337898.49243709317,133571.33886940024,0.032662742,0.28,0.9,0.043760063,71.5785938596973,71.5785938596973,2677037.6125440644,2677037.6125440644,1783823.1959830588,1783823.1959830588
