run_id,company_id,company_name,sector,term,pd_baseline,pd_shock
3177e093-31de-4518-92de-1532aee9425b,112,112,Coal,4,0.08387540226782275,0.36098406779818615
3177e093-31de-4518-92de-1532aee9425b,112,112,Coal,5,0.11379961462483035,0.3855267473678603
36a6304c-4f4c-45ea-b3a3-455f13ad750d,101,101,Power,1,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,101,101,Power,2,0,2.6867397195928788e-14
36a6304c-4f4c-45ea-b3a3-455f13ad750d,101,101,Power,3,0,1.1725342918822435e-10
36a6304c-4f4c-45ea-b3a3-455f13ad750d,101,101,Power,4,0,7.72961028516761e-9
36a6304c-4f4c-45ea-b3a3-455f13ad750d,101,101,Power,5,0,9.444621607013204e-8
36a6304c-4f4c-45ea-b3a3-455f13ad750d,102,102,Power,1,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,102,102,Power,2,8.499227988068014e-10,1.8185153383143415e-10
36a6304c-4f4c-45ea-b3a3-455f13ad750d,102,102,Power,3,6.035696606954133e-7,2.1603839917005985e-7
36a6304c-4f4c-45ea-b3a3-455f13ad750d,102,102,Power,4,1.6736922264559695e-5,7.749602170981085e-6
36a6304c-4f4c-45ea-b3a3-455f13ad750d,102,102,Power,5,1.25755100998437e-4,6.796056080582424e-5
36a6304c-4f4c-45ea-b3a3-455f13ad750d,103,103,Coal,1,0,0.002568749514713642
36a6304c-4f4c-45ea-b3a3-455f13ad750d,103,103,Coal,2,1.0429335173256504e-10,0.017385149863185623
36a6304c-4f4c-45ea-b3a3-455f13ad750d,103,103,Coal,3,5.892708410115688e-8,0.033498285442204456
36a6304c-4f4c-45ea-b3a3-455f13ad750d,103,103,Coal,4,1.429244757211734e-6,0.046490979243992925
36a6304c-4f4c-45ea-b3a3-455f13ad750d,103,103,Coal,5,9.761640149097417e-6,0.056344434594523984
36a6304c-4f4c-45ea-b3a3-455f13ad750d,104,104,Power,1,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,104,104,Power,2,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,104,104,Power,3,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,104,104,Power,4,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,104,104,Power,5,0,0
36a6304c-4f4c-45ea-b3a3-455f13ad750d,105,105,Coal,1,2.717297095610194e-4,0.14957079409682783
36a6304c-4f4c-45ea-b3a3-455f13ad750d,105,105,Coal,2,0.007443851426946035,0.23458316471774832
36a6304c-4f4c-45ea-b3a3-455f13ad750d,105,105,Coal,3,0.02386237960590476,0.2800912089259202
36a6304c-4f4c-45ea-b3a3-455f13ad750d,105,105,Coal,4,0.0438870389090964,0.3095196451040061
36a6304c-4f4c-45ea-b3a3-455f13ad750d,105,105,Coal,5,0.06419504340660831,0.3306266988617801
36a6304c-4f4c-45ea-b3a3-455f13ad750d,106,106,Power,1,0,2.55351295663786e-13
36a6304c-4f4c-45ea-b3a3-455f13ad750d,106,106,Power,2,0,9.382078780539871e-9
36a6304c-4f4c-45ea-b3a3-455f13ad750d,106,106,Power,3,0,2.686421244346704e-7
36a6304c-4f4c-45ea-b3a3-455f13ad750d,106,106,Power,4,0,1.2642462174916602e-6
36a6304c-4f4c-45ea-b3a3-455f13ad750d,106,106,Power,5,0,2.875246825406741e-6
36a6304c-4f4c-45ea-b3a3-455f13ad750d,107,107,Coal,1,0,2.679155891642804e-4
36a6304c-4f4c-45ea-b3a3-455f13ad750d,107,107,Coal,2,1.7855938949651318e-11,0.006252036143028161
36a6304c-4f4c-45ea-b3a3-455f13ad750d,107,107,Coal,3,2.5714878892912907e-8,0.018778344050204843
36a6304c-4f4c-45ea-b3a3-455f13ad750d,107,107,Coal,4,1.009036805665886e-6,0.03317773816277447
36a6304c-4f4c-45ea-b3a3-455f13ad750d,107,107,Coal,5,9.292362416535305e-6,0.047117899558853815
36a6304c-4f4c-45ea-b3a3-455f13ad750d,108,108,Coal,1,6.731367052648096e-8,0.009046549086022648
