run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126182,"Guangdong Guangqing Metal Technology Co., Ltd.",Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126188,"Daye Special Steel Co., Ltd.",Steel,1,1.411848415955319e-11,0.04687772903132181,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126188,"Daye Special Steel Co., Ltd.",Steel,2,1.8663746458313923e-6,0.13465689648298862,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126188,"Daye Special Steel Co., Ltd.",Steel,3,1.0312091093644948e-4,0.20149638012568505,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126188,"Daye Special Steel Co., Ltd.",Steel,4,7.965189881786738e-4,0.25226077802757163,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126188,"Daye Special Steel Co., Ltd.",Steel,5,0.002776986063313558,0.29250491643418763,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126191,"Jiangyin Xicheng Steel Co., Ltd.",Steel,1,3.9758307757153943e-11,1.464933729877771e-10,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126191,"Jiangyin Xicheng Steel Co., Ltd.",Steel,2,3.214428880404796e-6,6.183678394666714e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126191,"Jiangyin Xicheng Steel Co., Ltd.",Steel,3,1.5073041265845077e-4,2.3340701905472105e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126191,"Jiangyin Xicheng Steel Co., Ltd.",Steel,4,0.0010724475723892235,0.0014896485880441235,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126191,"Jiangyin Xicheng Steel Co., Ltd.",Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126198,"Daye Huaxin Industrial Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126198,"Daye Huaxin Industrial Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126198,"Daye Huaxin Industrial Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126198,"Daye Huaxin Industrial Co., Ltd.",Steel,4,5.754582291324084e-4,0.082672485821216,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126198,"Daye Huaxin Industrial Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801248,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126204,"Shanxi Jianbang Group Casting Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126204,"Shanxi Jianbang Group Casting Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126204,"Shanxi Jianbang Group Casting Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126204,"Shanxi Jianbang Group Casting Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126204,"Shanxi Jianbang Group Casting Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126210,Yangchun New Steel Co Ltd,Steel,1,4.5285997174460135e-12,1.0115423565437709e-7,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126210,Yangchun New Steel Co Ltd,Steel,2,1.0284240115066012e-6,1.5926575938540743e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126210,Yangchun New Steel Co Ltd,Steel,3,6.806431242611932e-5,0.00200261781699429,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126210,Yangchun New Steel Co Ltd,Steel,4,5.754582291324084e-4,0.007363887019857351,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126210,Yangchun New Steel Co Ltd,Steel,5,0.0021182235591953313,0.016424276088732426,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126219,"Houying Group Haicheng Iron and Steel Co., Ltd",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126219,"Houying Group Haicheng Iron and Steel Co., Ltd",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126219,"Houying Group Haicheng Iron and Steel Co., Ltd",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126219,"Houying Group Haicheng Iron and Steel Co., Ltd",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126219,"Houying Group Haicheng Iron and Steel Co., Ltd",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126228,"Jiangsu Changqiang Iron & Steel Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126228,"Jiangsu Changqiang Iron & Steel Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126228,"Jiangsu Changqiang Iron & Steel Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676489,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126228,"Jiangsu Changqiang Iron & Steel Co., Ltd.",Steel,4,5.754582291324084e-4,0.082672485821216,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126228,"Jiangsu Changqiang Iron & Steel Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801248,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126242,"Guangdong Yuebei United Steel Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126242,"Guangdong Yuebei United Steel Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126242,"Guangdong Yuebei United Steel Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126242,"Guangdong Yuebei United Steel Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126242,"Guangdong Yuebei United Steel Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126246,"Fujian Sanbao Steel Co., Ltd.",Steel,1,1.411848415955319e-11,0.0012238402416562266,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126246,"Fujian Sanbao Steel Co., Ltd.",Steel,2,1.8663746458313923e-6,0.019606627995866655,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126246,"Fujian Sanbao Steel Co., Ltd.",Steel,3,1.0312091093644948e-4,0.05284006451704415,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126246,"Fujian Sanbao Steel Co., Ltd.",Steel,4,7.965189881786738e-4,0.08942503055555218,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126246,"Fujian Sanbao Steel Co., Ltd.",Steel,5,0.002776986063313558,0.124757145025999,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126255,"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",Steel,1,1.411848415955319e-11,9.57722789962645e-11,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126255,"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",Steel,2,1.8663746458313923e-6,4.879818403469294e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126255,"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",Steel,3,1.0312091093644948e-4,1.961203511714471e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126255,"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",Steel,4,7.965189881786738e-4,0.0012915966162166947,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126255,"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",Steel,5,0.002776986063313558,0.004091377632892468,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126275,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Steel,1,3.9758307757153943e-11,1.464933729877771e-10,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126275,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Steel,2,3.214428880404796e-6,6.183678394666714e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126275,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Steel,3,1.5073041265845077e-4,2.3340701905472105e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126275,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Steel,4,0.0010724475723892235,0.0014896485880441235,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126275,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126276,"Tongling Xuanli Special Steel Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126276,"Tongling Xuanli Special Steel Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126276,"Tongling Xuanli Special Steel Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126276,"Tongling Xuanli Special Steel Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126276,"Tongling Xuanli Special Steel Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126282,"Sichuan Shehong Chuanzhong Construction Materials Co., Ltd.",Steel,1,3.9758307757153943e-11,1.464933729877771e-10,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126282,"Sichuan Shehong Chuanzhong Construction Materials Co., Ltd.",Steel,2,3.214428880404796e-6,6.183678394666714e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126282,"Sichuan Shehong Chuanzhong Construction Materials Co., Ltd.",Steel,3,1.5073041265845077e-4,2.3340701905472105e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126282,"Sichuan Shehong Chuanzhong Construction Materials Co., Ltd.",Steel,4,0.0010724475723892235,0.0014896485880441235,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126282,"Sichuan Shehong Chuanzhong Construction Materials Co., Ltd.",Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126286,Guizhou United Iron and Steel (Group) Co Ltd,Steel,1,3.9758307757153943e-11,1.464933729877771e-10,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126286,Guizhou United Iron and Steel (Group) Co Ltd,Steel,2,3.214428880404796e-6,6.183678394666714e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126286,Guizhou United Iron and Steel (Group) Co Ltd,Steel,3,1.5073041265845077e-4,2.3340701905472105e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126286,Guizhou United Iron and Steel (Group) Co Ltd,Steel,4,0.0010724475723892235,0.0014896485880441235,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126286,Guizhou United Iron and Steel (Group) Co Ltd,Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126287,"Wuxi Xinsanzhou Steel Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126287,"Wuxi Xinsanzhou Steel Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126287,"Wuxi Xinsanzhou Steel Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126287,"Wuxi Xinsanzhou Steel Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126287,"Wuxi Xinsanzhou Steel Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126296,"Chengde Iron and Steel Group Co., Ltd.",Steel,1,4.5285997174460135e-12,0.016794736287269796,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126296,"Chengde Iron and Steel Group Co., Ltd.",Steel,2,1.0284240115066012e-6,0.07674054702327404,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126296,"Chengde Iron and Steel Group Co., Ltd.",Steel,3,6.806431242611932e-5,0.1347983943008203,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126296,"Chengde Iron and Steel Group Co., Ltd.",Steel,4,5.754582291324084e-4,0.1832932796100074,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126296,"Chengde Iron and Steel Group Co., Ltd.",Steel,5,0.0021182235591953313,0.22363242026798424,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126297,"Inner Mongolia Desheng Metal Products Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126297,"Inner Mongolia Desheng Metal Products Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126297,"Inner Mongolia Desheng Metal Products Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676489,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126297,"Inner Mongolia Desheng Metal Products Co., Ltd.",Steel,4,5.754582291324084e-4,0.082672485821216,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126297,"Inner Mongolia Desheng Metal Products Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801248,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126299,"Ningbo Iron & Steel Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126299,"Ningbo Iron & Steel Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126299,"Ningbo Iron & Steel Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126299,"Ningbo Iron & Steel Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126299,"Ningbo Iron & Steel Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126302,"Hezhou Xindu Sanyuan Casting Co., Ltd.",Steel,1,3.9758307757153943e-11,1.464933729877771e-10,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126302,"Hezhou Xindu Sanyuan Casting Co., Ltd.",Steel,2,3.214428880404796e-6,6.183678394666714e-6,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126302,"Hezhou Xindu Sanyuan Casting Co., Ltd.",Steel,3,1.5073041265845077e-4,2.3340701905472105e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126302,"Hezhou Xindu Sanyuan Casting Co., Ltd.",Steel,4,0.0010724475723892235,0.0014896485880441235,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126302,"Hezhou Xindu Sanyuan Casting Co., Ltd.",Steel,5,0.0035588746553409933,0.004630596545038168,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126303,"Hebei Yongyang Special Steel Group Co., Ltd.",Steel,1,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126303,"Hebei Yongyang Special Steel Group Co., Ltd.",Steel,2,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126303,"Hebei Yongyang Special Steel Group Co., Ltd.",Steel,3,1.2212453270876722e-15,6.994405055138486e-15,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126303,"Hebei Yongyang Special Steel Group Co., Ltd.",Steel,4,3.3864022697116525e-12,1.2666756532553336e-11,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126303,"Hebei Yongyang Special Steel Group Co., Ltd.",Steel,5,4.0518755017870944e-10,1.1711439595885054e-9,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126308,"Shandong IRON&STEEL Group Rizhao Co., Ltd.",Steel,1,4.5285997174460135e-12,9.879556633979325e-4,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126308,"Shandong IRON&STEEL Group Rizhao Co., Ltd.",Steel,2,1.0284240115066012e-6,0.017324669536892268,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126308,"Shandong IRON&STEEL Group Rizhao Co., Ltd.",Steel,3,6.806431242611932e-5,0.04811967425676478,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126308,"Shandong IRON&STEEL Group Rizhao Co., Ltd.",Steel,4,5.754582291324084e-4,0.08267248582121589,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126308,"Shandong IRON&STEEL Group Rizhao Co., Ltd.",Steel,5,0.0021182235591953313,0.11638147012801237,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
