run_id,company_id,asset_id,company_name,asset_name,sector,technology,net_present_value_baseline,net_present_value_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000647,P100000120655-1,Kobe Steel Ltd,Kobe Kakogawa Works steel plant,Steel,BOF-BF,1281968201.8637934,208274466.22155148,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120659-1,Nippon Steel Corp,Nippon East Japan Works (Kimitsu) steel plant,Steel,BOF-BF,1691264839.2180145,233930012.19569403,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120660-1,Nippon Steel Corp,North Nippon Muroran Works steel plant,Steel,BOF-BF,550556977.4581054,45952179.71563442,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120661-1,Nippon Steel Corp,Nippon East Japan Works (Nagoya) steel plant,Steel,BOF-BF,103142805.80009285,68866517.02250956,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120662-1,Nippon Steel Corp,"Nippon Kyushu Works (Oita Area, Oita) steel plant",Steel,BOF-BF,1679387795.8344822,314823897.5061904,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120663-1,Nippon Steel Corp,"Nippon Kyushu Works (Yawata Area, Tobata) steel plant",Steel,BOF-BF,929900259.6198343,133539649.09935167,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120664-1,Nippon Steel Corp,Nippon East Japan Works (Kashima) steel plant,Steel,BOF-BF,3013740633.9913154,256864881.4008695,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000652,P100000120666-1,Nippon Steel Corp,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Steel,BOF-BF,420531788.2289314,96520395.01696205,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000687,P100000120027-1,ArcelorMittal SA,ArcelorMittal Gent steel plant,Steel,BOF-BF,38199353.48334139,15209834.23550462,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000687,P100000120714-1,ArcelorMittal SA,ArcelorMittal Differdange steel plant,Steel,EAF-MM,2192763474.719969,2654883631.623121,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000687,P100000120719-1,ArcelorMittal SA,ArcelorMittal Sonasid Casablanca steel plant,Steel,EAF-MM,1011342592.56513,1183156496.8473034,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000687,P100000120970-1,ArcelorMittal SA,ArcelorMittal Texas DRI plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000715,P100000120726-1,DEACERO SA de CV,Deacero Celaya steel plant,Steel,EAF-MM,3309043087.017648,3163273871.2682085,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000715,P100000120730-1,DEACERO SA de CV,Deacero Saltillo-Ramos Arizpe steel plant,Steel,EAF-MM,2132861505.509478,1972138896.0019493,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000715,P100000120730-2,DEACERO SA de CV,Deacero Saltillo-Ramos Arizpe steel plant,Steel,EAF-MM,995335369.2377564,920331484.8009098,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000953,P100000120699-1,Posco,POSCO Gwangyang steel plant,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000000953,P100000120700-1,Posco,POSCO Pohang steel plant,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001058,P100000120876-1,Kaptan Demir Celik Endustrisi ve Ticaret AS,Kaptan Ereglisi steel plant,Steel,EAF-MM,2588789881.11983,2393710611.281878,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001319,P100000120964-1,United States Steel Corp,U.S. Steel Edgar Thomson Plant,Steel,BOF-BF,1967445634.3591444,144238459.21564877,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001319,P100000120965-1,United States Steel Corp,U.S. Steel Fairfield plant,Steel,EAF-MM,1629728474.0186257,1506322010.816231,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001319,P100000120966-1,United States Steel Corp,U.S. Steel Gary Works,Steel,BOF-BF,6972319675.889505,421175281.20334536,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001765,P100000120007-1,Siderca SAI y C,TenarisSiderca Campana steel plant,Steel,EAF-DRI,531238498.42593485,101399615.87249039,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001935,P100000120531-1,Rashtriya Ispat Nigam Ltd,Vizag Steel plant,Steel,BOF-BF,39379011.073381394,338702854.8464886,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001959,P100000120581-1,Mobarakeh Steel Co,Mobarakeh Steel Hormuzgan Steel Company plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001959,P100000120584-1,Mobarakeh Steel Co,Mobarakeh Steel Complex Isfahan,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000001959,P100000120612-1,Mobarakeh Steel Co,Mobarakeh Steel Sefid Dasht Steel Complex,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002006,P100000120717-1,Libyan Iron and Steel Co,Libyan Iron and Steel Misrata plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002080,P100000120807-1,Magnitogorskiy Metallurgicheskiy Kombinat PAO,Magnitogorsk Iron & Steel Works,Steel,BOF-BF,1241389064.9340441,300873234.91720706,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002088,P100000120818-1,Severstal' PAO,Severstal Cherepovets steel plant,Steel,BOF-BF,2886125473.773833,375894610.5334868,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002151,P100000120867-2,Colakoglu Metalurji AS,Colakoglu Metallurgical Dilovasi plant,Steel,EAF-MM,5917234013.988183,5471338540.072865,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002453,P100000120425-1,ArcelorMittal Eisenhuettenstadt GmbH,ArcelorMittal Eisenhüttenstadt steel plant,Steel,BOF-BF,311309170.6316935,151042901.64914677,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002454,P100000120473-1,Arcelormittal Mediterranee SAS,ArcelorMittal Méditerranée Fos sur Mer steel plant,Steel,BOF-BF,1535531954.9092479,278322696.87642294,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002455,P100000120513-1,Arcelormittal Nippon Steel India Ltd,ArcelorMittal Nippon Steel Hazira Plant,Steel,EAF-MM,17829396277.858215,19115590447.705452,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000002771,P100000120625-1,Dalmine SpA,Tenaris Dalmine steel plant,Steel,EAF-MM,1294394940.559915,1196855305.640939,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003270,P100000121011-1,Formosa Ha Tinh Steel Corp,Formosa Ha Tinh Steel plant,Steel,BOF-BF,1330974275.359902,216014210.30193448,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003335,P100000120647-1,JFE Steel Corp,JFE East Japan Works (Chiba) steel plant,Steel,BOF-BF,65744819.03666317,104825293.234091,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003335,P100000120648-1,JFE Steel Corp,JFE West Japan Works (Kurashiki) steel plant,Steel,BOF-BF,2243126925.9691057,291566396.8711342,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003335,P100000120649-1,JFE Steel Corp,JFE West Japan Works (Fukuyama) steel plant,Steel,BOF-BF,2917030256.4404187,379050124.6909516,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003335,P100000120651-1,JFE Steel Corp,JFE Sendai Works steel plant,Steel,EAF-MM,745782022.5716289,872480652.673313,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000003676,P100000120808-1,Novolipetsk Steel PAO,NLMK Lipetsk steel plant,Steel,BOF-BF,6141381.966022564,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000004115,P100000120061-1,Stelco Inc,Stelco Lake Erie steel plant,Steel,BOF-BF,778993996.3494288,70269671.59934393,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000004192,P100000120728-1,Ternium Mexico SA de CV,Ternium Puebla steel plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000004192,P100000120729-1,Ternium Mexico SA de CV,Ternium Guerrero San Nicolás de los Garza steel plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000004192,P100000120734-1,Ternium Mexico SA de CV,Ternium Apodaca steel plant,Steel,EAF-MM,769398731.7400049,711333735.4356472,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000120672,P100000120547-1,Jayaswal Neco Industries Ltd,Jayaswal Neco Industries Raipur steel plant,Steel,EAF-MM,2427013499.316074,2243199545.37255,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000120686,P100000120543-2,Jindal Stainless Ltd,Jindal Stainless Odisha steel plant,Steel,EAF-MM,1284426927.226598,1461079226.9698675,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121137,P100000120558-1,Prakash Industries Ltd,Prakash Industries steel plant,Steel,EAF-DRI,3202879.488120879,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121408,P100000120535-1,Tata Steel Long Products Ltd,Tata Steel Long Products steel plant,Steel,EAF-MM,1598829876.3505518,1478454136.6202528,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121408,P100000120545-1,Tata Steel Long Products Ltd,Tata Sponge Iron Odisha plant,Steel,EAF-DRI,705767.9957868037,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121542,P100000120570-1,JSW Steel (Salav) Limited,JSW Steel Salav DRI plant,Steel,EAF-DRI,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121815,P100000120085-1,Baosteel Zhanjiang Iron & Steel Co Ltd,Baosteel Zhanjiang Iron & Steel Co Ltd,Steel,BOF-BF,4224309042.52661,889156483.8677679,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000121927,P100000120106-1,Shougang Jingtang United Iron & Steel Co Ltd,Shougang Jingtang United Iron & Steel Co Ltd,Steel,BOF-BF,4337816503.593509,913048176.9136541,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000122373,P100000120210-1,"Shanghai Meishan Iron and Steel Co., Ltd.",Shanghai Meishan Iron and Steel Co Ltd,Steel,BOF-BF,2376230364.1008596,500162420.44167084,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000122467,P100000120223-1,"Bengang Steel Plates Co., Ltd.",Bengang Steel Plates Co Ltd,Steel,BOF-BF,326960650.1006767,209828346.3449621,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000122571,P100000120256-1,"Baoshan Iron and Steel Co., Ltd.",Baoshan Iron and Steel Co Ltd Headquarters,Steel,BOF-BF,5406322774.699265,1137953426.3740027,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000122948,P100000120258-1,"Shanxi Taigang Stainless Steel Co., Ltd.",Shanxi Taigang Stainless Steel Co Ltd,Steel,BOF-BF,5406715192.786021,421559005.83790666,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000122988,P100000120259-1,"Shanxi Zhongyang Iron and Steel Co., Ltd.",Shanxi Zhongyang Iron and Steel Co Ltd,Steel,BOF-BF,1148245545.0688708,241689223.30067313,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123155,P100000120070-1,Anhui Changjiang Steel Co Ltd,Anhui Changjiang Steel Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123156,P100000120224-1,"Benxi-Beiying Iron & Steel (Group) Co., Ltd.",Benxi Beiying Iron & Steel (Group) Co Ltd Beitai Town,Steel,BOF-BF,6907851909.154607,514553470.51209503,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123157,P100000120183-1,"Chifeng Yuanlian Steel Co., Ltd.",Chifeng Yuanlian Steel Co Ltd,Steel,BOF-BF,759117888.1288642,159783430.95988947,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123159,P100000120370-2,"Guangxi Chiji Iron and Steel Co., Ltd.",Guangxi Chiji Iron and Steel Co Ltd,Steel,BOF-BF,1068825228.2016081,224972385.3557099,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123161,P100000120306-1,"Guangxi Iron and Steel Group Co., Ltd.",Guangxi Iron and Steel Group Co Ltd,Steel,BOF-BF,1974344423.326754,415571192.28643525,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123162,P100000121045-1,"Hebei Anfeng Iron & Steel Co., Ltd.",Hebei Anfeng Iron & Steel Co Ltd,Steel,BOF-BF,1988697492.6401143,418592307.57769364,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123166,P100000120345-2,"Fujian Dadonghai Industrial Group Co., Ltd.",Fujian Dadonghai Industrial Group Co Ltd plant,Steel,BOF-BF,458341346.73999125,96474281.63418537,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123167,P100000120076-2,Sansteel Minguang Co Ltd Fujian,Sansteel Minguang Co Ltd Fujian plant,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123169,P100000120315-1,"Hbis Laoting Steel Co., Ltd.",Hbis Laoting Steel Co Ltd,Steel,BOF-BF,2355498152.8704467,495798587.24318635,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123170,P100000120117-1,"Hebei Jinxi Iron & Steel Group Co., Ltd.",Hebei Jinxi Iron & Steel Group Co Ltd,Steel,BOF-BF,1977533994.285278,416242551.2400481,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123171,P100000120113-2,"Hebei Puyang Iron and Steel Co., Ltd.",Hebei Puyang Iron and Steel Co Ltd,Steel,BOF-BF,430592079.400827,90633458.73775242,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123172,P100000120137-1,"Hebei Xinjin Iron and Steel Co., Ltd.",Hebei Xinjin Iron and Steel Co Ltd,Steel,BOF-BF,19407915.53559828,6871788.693998096,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123173,P100000120111-1,"Hebei Yanshan Iron and Steel Group Co., Ltd.",Hebei Yanshan Iron and Steel Group Co Ltd,Steel,BOF-BF,3345655218.9487753,704212452.44289,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123174,P100000120164-3,"Henan Jiyuan Iron & Steel (Group) Co., Ltd.",Henan Jiyuan Iron & Steel (Group) Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123176,P100000120318-1,"Hubei Jinshenglan Metallurgical Technology Co., Ltd.",Hubei Jinshenglan Metallurgical Technology Co Ltd,Steel,BOF-BF,996740924.5389512,209799673.00405663,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123177,P100000120178-1,"Hunan Valin Lianyuan Iron and Steel Co., Ltd.",Hunan Valin Xiangtan Iron and Steel Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123177,P100000120179-1,"Hunan Valin Lianyuan Iron and Steel Co., Ltd.",Hunan Valin Lianyuan Iron and Steel Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123178,P100000120187-1,"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",Inner Mongolia Yaxin Longshun Special Steel Co Ltd,Steel,BOF-BF,405075511.73262936,85262587.10884857,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123179,P100000120196-1,"Jiangsu Binxin Special Steel Material Co., Ltd.",Jiangsu Binxin Steel Group Co Ltd,Steel,BOF-BF,701705610.8754215,147698969.7948558,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123181,P100000120217-1,"Jilin Xinda Iron and Steel Co., Ltd.",Jilin Xinda Iron and Steel Co Ltd,Steel,BOF-BF,336818693.22020215,70895505.5015308,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123182,P100000120213-1,"Jiujiang Pinggang Iron and Steel Co., Ltd.",Jiujiang Pinggang Iron and Steel Co Ltd,Steel,BOF-BF,1487934852.1517441,313188951.8604556,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123183,P100000120197-1,"Lianyungang Xingxin Iron and Steel Co., Ltd.",Lianyungang Xingxin Iron and Steel Co Ltd,Steel,BOF-BF,956871287.5573931,201407686.08389428,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123187,P100000120277-1,"Pangang Group Panzhihua Steel Vanadium Co., Ltd.",Pangang Group Panzhihua Steel Vanadium Co Ltd,Steel,BOF-BF,1947233070.1792936,409864641.18072486,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123190,P100000120110-1,"Qian'an Jiujiang Wire Co., Ltd.",Qian'an Jiujiang Wire Co Ltd,Steel,BOF-BF,1692934340.9635134,622456315.7076273,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123193,P100000120283-1,"Tianjin Rockcheck Steel Group Co., Ltd.",Tianjin Rockcheck Steel Group Co Ltd,Steel,BOF-BF,1098807195.2117395,231283159.51967195,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123197,P100000120235-1,"Shaanxi Steel Group Hanzhong Iron and Steel Co., Ltd.",Shaanxi Steel Group Hanzhong Iron and Steel Co Ltd,Steel,BOF-BF,1068506271.1057553,224905249.4603487,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123199,P100000120268-1,"Shanxi Gaoyi Steel Co., Ltd.",Shanxi Gaoyi Steel Co Ltd,Steel,BOF-BF,1068506271.1057553,224905249.4603487,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123200,P100000120266-1,"Shanxi Hongda Iron and Steel Group Co., Ltd.",Shanxi Hongda Iron and Steel Group Co Ltd,Steel,BOF-BF,760712673.6081275,160119110.43669593,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123202,P100000120316-2,"Shanxi Jinnan Iron and Steel Group Co., Ltd.",Shanxi Jinnan Iron and Steel Group Co Ltd,Steel,BOF-BF,1014283564.8108357,213492147.24892795,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123203,P100000120264-2,"Shanxi Tongcai Industry and Trade Co., Ltd.",Shanxi Tongcai Industry and Trade Co Ltd,Steel,BOF-BF,287061386.2672177,60422305.82516828,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123204,P100000120246-1,"Shiheng Special Steel Group Co., Ltd.",Shiheng Special Steel Group Co Ltd,Steel,BOF-BF,1545347129.4051874,325273413.0254893,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123205,P100000120108-1,"Tangshan Donghua Iron & Steel Enterprise Group Co., Ltd.",Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,Steel,BOF-BF,992594482.2928685,208926906.3643597,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000123206,P100000120118-2,"Tangshan Ganglu Iron and Steel Co., Ltd.",Tangshan Ganglu Iron and Steel Co Ltd,Steel,BOF-BF,36651817.20058792,15351155.83419056,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
